,rxn_ids,rxn_names,reactions,rxn_bounds,rxn_subsystems
9782,15DMTtep,exit of 15-O-desmethyl tacrolimus into portal blood,15dmt_c <=> 15dmt_e,"(-100.0, 100.0)",Drug metabolism
9783,1HIBUPGLUC_Sthv,release of 1-hydroxy S-ibuprofen-glucuronide into hepatic vein,1hibupglu_S_c <=> 1hibupglu_S_e,"(-100.0, 100.0)",Drug metabolism
9784,1HIBUP_SGLUhep,glucuronidation of 1-hydroxy ibuprofen,1hibup_S_r + h_r + udpglcur_r --> 1hibupglu_S_r + udp_r,"(0.0, 100.0)",Drug metabolism
9785,1HIBUP_Sthv,release of 1-hydroxy-ibuprofen into hepatic vein,1hibup_S_c <=> 1hibup_S_e,"(-100.0, 100.0)",Drug metabolism
9786,1HMDGLUChr,glucuronidation of 1-OH-midazolam in enterocytes,1ohmdz_r + udpglcur_r --> 1hmdgluc_r + udp_r,"(0.0, 100.0)",Drug metabolism
9787,1HMDZGLUChc,uptake of 1-OH-midazolam-glucuronide into hepatocytes,1hmdgluc_e <=> 1hmdgluc_c,"(-100.0, 100.0)",Drug metabolism
9788,1OHMDZhr,oxidation of midazolam to 1-OH-midazolam in hepatocytes,2.0 h_r + mdz_r + nadph_r + o2_r --> 1ohmdz_r + h2o_r + nadp_r,"(0.0, 100.0)",Drug metabolism
9789,1OHMDZtep,efflux of 1-OH-midazolam into portal blood,1ohmdz_c <=> 1ohmdz_e,"(-100.0, 100.0)",Drug metabolism
9790,2HATVLAChc,conversion of 2-hydroxy-atorvastatin-acid to its lactone form in hepatocytes,2hatvacid_c + atp_c --> 2hatvlac_c + amp_c + h_c + ppi_c,"(0.0, 100.0)",Drug metabolism
9791,2HATVACIDGLUChr,glucuronidation of 2-hydroxy-atorvastatin-acid in hepatocytes,2hatvacid_r + h_r + udpglcur_r --> 2hatvacidgluc_r + udp_r,"(0.0, 100.0)",Drug metabolism
9792,2HATVACIDGLUCteb,efflux of 2-hydroxy-atorvastatin-acyl-glucuronide into bile,2hatvacidgluc_c + atp_c + h2o_c --> 2hatvacidgluc_e + adp_c + h_c + pi_c,"(0.0, 100.0)",Drug metabolism
9793,2HATVACIDOXDhc,oxidation of atorvastatin acid to 2-hydroxy-atorvastatin-acid in hepatocytes,atvacid_r + 2.0 h_r + nadph_r + o2_r --> 2hatvacid_r + h2o_r + nadp_r,"(0.0, 100.0)",Drug metabolism
9794,2HATVACIDhc,conversion of 2-hydroxy-atorvastatin-lactone to its acid form in hepatocytes,2hatvlac_c + h2o_c --> 2hatvacid_c + h_c,"(0.0, 100.0)",Drug metabolism
9795,2HATVACIDteb,efflux of 2-hydroxy-atorvastatin-acid into bile,2hatvacid_c + atp_c + h2o_c --> 2hatvacid_e + adp_c + h_c + pi_c,"(0.0, 100.0)",Drug metabolism
9796,2HATVACIDtep,efflux of 2-hydroxy-atorvastatin-acid into portal blood,2hatvacid_c <=> 2hatvacid_e,"(-100.0, 100.0)",Drug metabolism
9797,2HATVACIDthc,uptake of 2-hydroxy-atorvastatin-acid into hepatocytes,2hatvacid_e + hco3_c <=> 2hatvacid_c + hco3_e,"(-100.0, 100.0)",Drug metabolism
9798,2HATVLACGLUChr,glucuronidation of 2-hydroxy-atorvastatin-lactone in hepatocytes,2hatvlac_r + udpglcur_r --> 2hatvlacgluc_r + udp_r,"(0.0, 100.0)",Drug metabolism
9799,2HATVLACGLUCteb,efflux of 2-hydroxy-atorvastatin-lactone-glucuronide into bile,2hatvlacgluc_c + atp_c + h2o_c --> 2hatvlacgluc_e + adp_c + h_c + pi_c,"(0.0, 100.0)",Drug metabolism
9800,2HATVLACOXDhc,oxidation of atorvastatin lactone to 2-hydroxy-atorvastatin-lactone in hepatocytes,atvlac_r + 2.0 h_r + nadph_r + o2_r --> 2hatvlac_r + h2o_r + nadp_r,"(0.0, 100.0)",Drug metabolism
9801,2HATVLACteb,efflux of 2-hydroxy-atorvastatin-lactone into bile,2hatvlac_c + atp_c + h2o_c --> 2hatvlac_e + adp_c + h_c + pi_c,"(0.0, 100.0)",Drug metabolism
9802,2HATVLACtep,efflux of 2-hydroxy-atorvastatin-lactone into portal blood,2hatvlac_c <=> 2hatvlac_e,"(-100.0, 100.0)",Drug metabolism
9803,2HATVLACthc,uptake of 2-hydroxy-atorvastatin-lactone into hepatocytes,2hatvlac_e + hco3_c <=> 2hatvlac_c + hco3_e,"(-100.0, 100.0)",Drug metabolism
9804,2HIBUPGLUC_Sthv,release of 2-hydroxy S-ibuprofen-glucuronide into hepatic vein,2hibupglu_S_c <=> 2hibupglu_S_e,"(-100.0, 100.0)",Drug metabolism
9805,2HIBUP_Rthv,release of R-2-hydroxy-ibuprofen into hepatic vein,2hibup_R_c <=> 2hibup_R_e,"(-100.0, 100.0)",Drug metabolism
9806,2HIBUP_SGLUhep,glucuronidation of S-2-hydroxy ibuprofen,2hibup_S_r + h_r + udpglcur_r --> 2hibupglu_S_r + udp_r,"(0.0, 100.0)",Drug metabolism
9807,2HIBUP_Sthv,release of S-2-hydroxy-ibuprofen into hepatic vein,2hibup_S_c <=> 2hibup_S_e,"(-100.0, 100.0)",Drug metabolism
9808,31DMThr,demethylation of tacrolimus to 31-O-desmethyl tacrolimus in hepatocytes,ahcys_r + 2.0 h_r + tacr_r --> 31dmt_r + amet_r,"(0.0, 100.0)",Drug metabolism
9809,31DMTtu,efflux of 31-O-desmethyl tacrolimus into intestinal lumen by ABC transporter,31dmt_c + atp_c + h2o_c --> 31dmt_e + adp_c + h_c + pi_c,"(0.0, 100.0)",Drug metabolism
9810,31DMTtep,exit of 31-O-desmethyl tacrolimus into portal blood,31dmt_c <=> 31dmt_e,"(-100.0, 100.0)",Drug metabolism
9811,35DHPVShc,conversion of pravastatin to 3-alpha-5-beta-dihydroxy pravastatin in entercoytes,3.0 h_r + 2.0 nadph_r + 2.0 o2_r + pvs_r --> 35dhpvs_r + 2.0 h2o_r + 2.0 nadp_r,"(0.0, 100.0)",Drug metabolism
9812,35DHPVStep,3-alpha-5-beta-dihydroxy pravastatin exit into portal blood,35dhpvs_c <=> 35dhpvs_e,"(-100.0, 100.0)",Drug metabolism
9813,35DHPVSthc,uptake of 3-alpha-5-beta-dihydroxy pravastatin by hepatocytes,35dhpvs_e + hco3_c <=> 35dhpvs_c + hco3_e,"(-100.0, 100.0)",Drug metabolism
9814,35DSMVhep,"formation of 3,5-dihydrodoil simvastatin",h_r + nadph_r + o2_r + smv_r --> 35dsmv_r + h2o_r + nadp_r,"(0.0, 100.0)",Drug metabolism
9815,35DSMVteb,"efflux of 3,5-dihydrodiol-simvastatin-lactone form into bile",35dsmv_c + atp_c + h2o_c --> 35dsmv_e + adp_c + h_c + pi_c,"(0.0, 100.0)",Drug metabolism
9816,3HIBUPGLUC_Sthv,release of 3-hydroxy S-ibuprofen-glucuronide into hepatic vein,3hibupglu_S_c <=> 3hibupglu_S_e,"(-100.0, 100.0)",Drug metabolism
9817,3HIBUP_Rthv,release of R-3-hydroxy-ibuprofen into hepatic vein,3hibup_R_c <=> 3hibup_R_e,"(-100.0, 100.0)",Drug metabolism
9818,3HIBUP_SGLUhep,glucuronidation of S-3-hydroxy ibuprofen,3hibup_S_r + h_r + udpglcur_r --> 3hibupglu_S_r + udp_r,"(0.0, 100.0)",Drug metabolism
9819,3HIBUP_Sthv,release of S-3-hydroxy-ibuprofen into hepatic vein,3hibup_S_c <=> 3hibup_S_e,"(-100.0, 100.0)",Drug metabolism
9820,3HLVSTAChep,conversion of 3-hydroxy-lovastatin lactone to acid form,3hlvst_c + h2o_c --> 3hlvstacid_c + h_c,"(0.0, 100.0)",Drug metabolism
9821,3HLVSTACtbc,release of 3-hydroxy-lovastatin acid form into bile,3hlvstacid_c + atp_c + h2o_c --> 3hlvstacid_e + adp_c + h_c + pi_c,"(0.0, 100.0)",Drug metabolism
9822,3HPVSTETCOAhcm,"beta oxidation of 3-S-hydroxy-pravastatin-CoA to tatranor-CoA derivative in hepatocytes, mitochondria",3hpvscoa_m + 2.0 coa_m + 2.0 fad_m + 2.0 h2o_m + 2.0 nad_m --> 3hpvstetcoa_m + 2.0 accoa_m + 2.0 fadh2_m + 2.0 h_m + 2.0 nadh_m + o2_m,"(0.0, 100.0)",Drug metabolism
9823,3HPVSTETCOAhcx,"beta oxidation of 3-S-hydroxy-pravastatin-CoA to tetranor-CoA in hepatocytes, peroxisomes",3hpvscoa_x + 2.0 coa_x + 2.0 h2o_x + 2.0 nad_x + o2_x --> 3hpvstetcoa_x + 2.0 accoa_x + 2.0 h2o2_x + 2.0 h_x + 2.0 nadh_x,"(0.0, 100.0)",Drug metabolism
9824,3HPVSTETteb,efflux of 3-S-hydroxy-pravastatin-tetranor into bile,3hpvstet_c + atp_c + h2o_c --> 3hpvstet_e + adp_c + h_c + pi_c,"(0.0, 100.0)",Drug metabolism
9825,3HPVSTETtev,exit of 3-S-hydroxy-pravastatin-tetranor into hepatic vein,3hpvstet_c <=> 3hpvstet_e,"(-100.0, 100.0)",Drug metabolism
9826,3HPVShc,oxidation of pravastatin to 3-hydroxy pravastatin in hepatocytes,2.0 h_r + nadph_r + o2_r + pvs_r --> 3hpvs_r + h2o_r + nadp_r,"(0.0, 100.0)",Drug metabolism
9827,3HPVSteb,efflux of 3-S-hydroxy-pravastatin into bile,3hpvs_c + atp_c + h2o_c --> 3hpvs_e + adp_c + h_c + pi_c,"(0.0, 100.0)",Drug metabolism
9828,3HPVStep,3-hydroxy pravastatin exit into portal blood,3hpvs_c <=> 3hpvs_e,"(-100.0, 100.0)",Drug metabolism
9829,3HPVSthc,uptake of 3-hydroxy pravastatin by hepatocytes,3hpvs_e + hco3_c <=> 3hpvs_c + hco3_e,"(-100.0, 100.0)",Drug metabolism
9830,3HSMVACIDhep,conversion of 3-hydroxy simvastatin lactone to acid form,3hsmv_c + h2o_c --> 3hsmvacid_c + h_c,"(0.0, 100.0)",Drug metabolism
9831,3HSMVACIDteb,efflux of 3-hydroxy-simvastatin-acid form into bile,3hsmvacid_c + atp_c + h2o_c --> 3hsmvacid_e + adp_c + h_c + pi_c,"(0.0, 100.0)",Drug metabolism
9832,3HSMVhep,acid catalyzed rearrangement of 6-beta-hydroxy-simvastatin to 3-hydroxy simvastatin,6hsmv_r --> 3hsmv_r,"(0.0, 100.0)",Drug metabolism
9833,3ISPVShc,isomerization of pravastatin to 3-alpha-iso-pravastatin in hepatocytes,pvs_c --> 3ispvs_c,"(0.0, 100.0)",Drug metabolism
9834,3ISPVSteb,efflux of 3-alpha-iso-pravastatin into bile,3ispvs_c + atp_c + h2o_c --> 3ispvs_e + adp_c + h_c + pi_c,"(0.0, 100.0)",Drug metabolism
9835,3ISPVStep,3-alpha-iso-pravastatin exit into portal blood,3ispvs_c <=> 3ispvs_e,"(-100.0, 100.0)",Drug metabolism
9836,3ISPVSthc,uptake of 3-alpha-iso-pravastatin by hepatocytes,3ispvs_e + hco3_c <=> 3ispvs_c + hco3_e,"(-100.0, 100.0)",Drug metabolism
9837,3MEACMPhc,formation of 3-methoxy-acetaminophen in hepatocytes,3ohacmp_c + amet_c --> 3meacmp_c + ahcys_c + 2.0 h_c,"(0.0, 100.0)",Drug metabolism
9838,3OHACMPhr,oxidation of acetaminophen to 3-OH-acetaminophen in hepatocytes,acmp_r + 2.0 h_r + nadph_r + o2_r --> 3ohacmp_r + h2o_r + nadp_r,"(0.0, 100.0)",Drug metabolism
9839,3OHACMPtev,efflux of 3-OH-acetaminophen into hepatic vein,3ohacmp_c + atp_c + h2o_c --> 3ohacmp_e + adp_c + h_c + pi_c,"(0.0, 100.0)",Drug metabolism
9840,4BHGLZABCt,excretion of 4-beta-OH-gliclazide into bile,4bhglz_c + atp_c + h2o_c --> 4bhglz_e + adp_c + h_c + pi_c,"(0.0, 100.0)",Drug metabolism
9841,4BHGLZhr,oxidation of gliclazide to 4-beta-OH-gliclazide in hepatocytes,glz_r + 2.0 h_r + nadph_r + o2_r --> 4bhglz_r + h2o_r + nadp_r,"(0.0, 100.0)",Drug metabolism
9842,4BHGLZtev,excretion of 4-beta-OH-gliclazide into hepatic vein,4bhglz_c <=> 4bhglz_e,"(-100.0, 100.0)",Drug metabolism
9843,4HATVACIDOXDhc,oxidation of atorvastatin acid to 4-hydroxy-atorvastatin-acid in hepatocytes,atvacid_r + 2.0 h_r + nadph_r + o2_r --> 4hatvacid_r + h2o_r + nadp_r,"(0.0, 100.0)",Drug metabolism
9844,4HATVACIDhc,conversion of 4-hydroxy-atorvastatin-lactone to its acid form in hepatocytes,4hatvlac_c + h2o_c --> 4hatvacid_c + h_c,"(0.0, 100.0)",Drug metabolism
9845,4HATVACIDteb,efflux of 4-hydroxy-atorvastatin-acid into bile,4hatvacid_c + atp_c + h2o_c --> 4hatvacid_e + adp_c + h_c + pi_c,"(0.0, 100.0)",Drug metabolism
9846,4HATVACIDtep,efflux of 4-hydroxy-atorvastatin-acid into portal blood,4hatvacid_c <=> 4hatvacid_e,"(-100.0, 100.0)",Drug metabolism
9847,4HATVACIDthc,uptake of 4-hydroxy-atorvastatin-acid into hepatocytes,4hatvacid_e + hco3_c <=> 4hatvacid_c + hco3_e,"(-100.0, 100.0)",Drug metabolism
9848,4HATVLACOXDhc,oxidation of atorvastatin lactone to 4-hydroxy-atorvastatin-lactone in hepatocytes,atvlac_r + 2.0 h_r + nadph_r + o2_r --> 4hatvlac_r + h2o_r + nadp_r,"(0.0, 100.0)",Drug metabolism
9849,4HATVLAChc,conversion of 4-hydroxy-atorvastatin-lactone to its acid form in hepatocytes,4hatvacid_c + atp_c --> 4hatvlac_c + amp_c + h_c + ppi_c,"(0.0, 100.0)",Drug metabolism
9850,4HATVLACteb,efflux of 4-hydroxy-atorvastatin-lactone into bile,4hatvlac_c + atp_c + h2o_c --> 4hatvlac_e + adp_c + h_c + pi_c,"(0.0, 100.0)",Drug metabolism
9851,4HATVLACtep,efflux of 4-hydroxy-atorvastatin-lactone into portal blood,4hatvlac_c <=> 4hatvlac_e,"(-100.0, 100.0)",Drug metabolism
9852,4HATVLACthc,uptake of 4-hydroxy-atorvastatin-lactone into hepatocytes,4hatvlac_e + hco3_c <=> 4hatvlac_c + hco3_e,"(-100.0, 100.0)",Drug metabolism
9853,4HMDGLUCtev,efflux of 4-OH-midazolam-glucuronide into hepatic vein,4hmdgluc_c <=> 4hmdgluc_e,"(-100.0, 100.0)",Drug metabolism
9854,4HMDZGLUChr,glucuronidation of 4-OH-midazolam in enterocytes,4ohmdz_r + udpglcur_r --> 4hmdgluc_r + udp_r,"(0.0, 100.0)",Drug metabolism
9855,4OHMDZhr,oxidation of midazolam to 4-OH-midazolam in hepatocytes,2.0 h_r + mdz_r + nadph_r + o2_r --> 4ohmdz_r + h2o_r + nadp_r,"(0.0, 100.0)",Drug metabolism
9856,4OHMDZtev,efflux of 4-OH-midazolam into hepatic vein,4ohmdz_c <=> 4ohmdz_e,"(-100.0, 100.0)",Drug metabolism
9857,56DHPVShc,"oxidation of triol metabolite to 3-keto-5,6,-dihydroxy-pravastatin in hepatocytes",2.0 h_r + nadph_r + o2_r + tripvs_r --> 56dhpvs_r + 2.0 h2o_r + nadp_r,"(0.0, 100.0)",Drug metabolism
9858,56DHPVSteb,"efflux of 3-keto-5,6,-dihydroxy-pravastatin into bile",56dhpvs_c + atp_c + h2o_c --> 56dhpvs_e + adp_c + h_c + pi_c,"(0.0, 100.0)",Drug metabolism
9859,56DHPVStev,"exit of 3-keto-5,6,-dihydroxy-pravastatin into hepatic vein",56dhpvs_c <=> 56dhpvs_e,"(-100.0, 100.0)",Drug metabolism
9860,56EPPVShc,"oxidation of 3-alpha-iso-pravastatin to 5,6-epoxy-3-alpha-iso-pravastatin in hepatocytes",3ispvs_r + 2.0 h_r + nadph_r + o2_r --> 56eppvs_r + h2o_r + nadp_r,"(0.0, 100.0)",Drug metabolism
9861,56EPPVSteb,"efflux of 5,6-epoxy-3-alpha-iso-pravastatin into bile",56eppvs_c + atp_c + h2o_c --> 56eppvs_e + adp_c + h_c + pi_c,"(0.0, 100.0)",Drug metabolism
9862,56EPPVStev,"exit of 5,6-epoxy-3-alpha-iso-pravastatin into hepatic vein",56eppvs_c <=> 56eppvs_e,"(-100.0, 100.0)",Drug metabolism
9863,5OHFVSGLUhc,glucuronidation of 5-hydroxy-fluvastatin,5ohfvs_r + udpglcur_r --> 5ohfvsglu_r + udp_r,"(0.0, 100.0)",Drug metabolism
9864,5OHFVSGLUtev,exit of 5-hydroxy-fluvastatin-glucuronide into hepatic vein for excretion in urine,5ohfvsglu_c <=> 5ohfvsglu_e,"(-100.0, 100.0)",Drug metabolism
9865,5OHFVShc,oxidation of fluvastatin to 5-hydroxy-fluvastatin in hepatocytes,fvs_r + 2.0 h_r + nadph_r + o2_r --> 5ohfvs_r + h2o_r + nadp_r,"(0.0, 100.0)",Drug metabolism
9866,5OHFVSteb,efflux of 5-hydroxy-fluvastatin into bile for excretion into faeces,5ohfvs_c + atp_c + h2o_c --> 5ohfvs_e + adp_c + h_c + pi_c,"(0.0, 100.0)",Drug metabolism
9867,6AHGLZABCt,excretion of 6-alpha-OH-gliclazide into bile,6ahglz_c + atp_c + h2o_c --> 6ahglz_e + adp_c + h_c + pi_c,"(0.0, 100.0)",Drug metabolism
9868,6AHGLZhr,oxidation of gliclazide to 6-alpha-OH-gliclazide in hepatocytes,glz_r + 2.0 h_r + nadph_r + o2_r --> 6ahglz_r + h2o_r + nadp_r,"(0.0, 100.0)",Drug metabolism
9869,6AHGLZtev,excretion of 6-alpha-OH-gliclazide into hepatic vein,6ahglz_c <=> 6ahglz_e,"(-100.0, 100.0)",Drug metabolism
9870,6BHGLZABCt,excretion of 6-beta-OH-gliclazide into bile,6bhglz_c + atp_c + h2o_c --> 6bhglz_e + adp_c + h_c + pi_c,"(0.0, 100.0)",Drug metabolism
9871,6BHGLZGLCABCt,excretion of 6-beta-OH-gliclazide-glucuronide into bile,6bhglzglc_c + atp_c + h2o_c --> 6bhglzglc_e + adp_c + h_c + pi_c,"(0.0, 100.0)",Drug metabolism
9872,6BHGLZGLChr,glucuronidation of 6-beta-OH-gliclazide-glucuronide in hepatocytes,6bhglz_r + udpglcur_r --> 6bhglzglc_r + udp_r,"(0.0, 100.0)",Drug metabolism
9873,6BHGLZGLCtev,excretion of 6-beta-OH-gliclazide-glucuronide into hepatic vein,6bhglzglc_c <=> 6bhglzglc_e,"(-100.0, 100.0)",Drug metabolism
9874,6BHGLZhr,oxidation of gliclazide to 6-beta-OH-gliclazide in hepatocytes,glz_r + 2.0 h_r + nadph_r + o2_r --> 6bhglz_r + h2o_r + nadp_r,"(0.0, 100.0)",Drug metabolism
9875,6BHGLZtev,excretion of 6-beta-OH-gliclazide into hepatic vein,6bhglz_c <=> 6bhglz_e,"(-100.0, 100.0)",Drug metabolism
9876,6CSMVACIDhep,conversion of 6-beta-carboxy simvastatin lactone to acid form,6csmv_c + h2o_c --> 6csmvacid_c + h_c,"(0.0, 100.0)",Drug metabolism
9877,6CSMVACIDteb,efflux of 6-beta-carboxy-simvastatin-acid form into bile,6csmvacid_c + atp_c + h2o_c --> 6csmvacid_e + adp_c + h_c + pi_c,"(0.0, 100.0)",Drug metabolism
9878,6CSMVhep,oxidation of 6-exomethylene simvastatin to 6-beta-hydroxy carboxy simvastatin lactone form,6msmv_r + h_r + nadph_r + 2.0 o2_r --> 6csmv_r + h2o2_r + nadp_r,"(0.0, 100.0)",Drug metabolism
9879,6EPSteb,efflux of 6-epipravastatin into bile,6epvs_c + atp_c + h2o_c --> 6epvs_e + adp_c + h_c + pi_c,"(0.0, 100.0)",Drug metabolism
9880,6EPVStep,6-epi-pravastatin exit into portal blood,6epvs_c <=> 6epvs_e,"(-100.0, 100.0)",Drug metabolism
9881,6EPVShc,isomerization of pravastatin to 6-epi-pravastatin in hepatocytes,pvs_c --> 6epvs_c,"(0.0, 100.0)",Drug metabolism
9882,6EPVSthc,uptake of 6-epi-pravastatin by hepatocytes,6epvs_e + hco3_c <=> 6epvs_c + hco3_e,"(-100.0, 100.0)",Drug metabolism
9883,6HLVSTAChep,conversion of lactone form of 6-beta-hydroxy-lovastatin to acid form,6hlvst_c + h2o_c --> 6hlvstacid_c + h_c,"(0.0, 100.0)",Drug metabolism
9884,6HLVSTthep,uptake of 6-beta-hydroxy-lovastatin by hepatocytes,6hlvst_e <=> 6hlvst_c,"(-100.0, 100.0)",Drug metabolism
9885,6HMSMVACIDhep,conversion of 6-beta-hydroxy-methyl simvastatin lactone to acid form,6hmsmv_c + h2o_c --> 6hmsmvacid_c + h_c,"(0.0, 100.0)",Drug metabolism
9886,6HMSMVACIDteb,efflux of 6-beta-hydroxy-methyl-simvastatin-acid into bile,6hmsmvacid_c + atp_c + h2o_c --> 6hmsmvacid_e + adp_c + h_c + pi_c,"(0.0, 100.0)",Drug metabolism
9887,6HMSMVhep,oxidation of 6-exomethylene simvastatin to 6-beta-hydroxy methyl simvastatin,6msmv_r + h2o_r + 2.0 h_r + nadph_r + o2_r --> 6hmsmv_r + h2o2_r + nadp_r,"(0.0, 100.0)",Drug metabolism
9888,6HSMVACIDhep,conversion of 6-beta-hydroxy simvastatin lactone to acid form,6hsmv_c + h2o_c --> 6hsmvacid_c + h_c,"(0.0, 100.0)",Drug metabolism
9889,6HSMVACIDteb,efflux of 6-beta-hydroxy simvastatin acid into bile,6hsmvacid_c + atp_c + h2o_c --> 6hsmvacid_e + adp_c + h_c + pi_c,"(0.0, 100.0)",Drug metabolism
9890,6HSMVhep,oxidation of simvastatin to 6-beta-hydroxy simvastatin,2.0 h_r + nadph_r + o2_r + smv_r --> 6hsmv_r + h2o_r + nadp_r,"(0.0, 100.0)",Drug metabolism
9891,6MELACAChep,conversion of lactone form of 6-exomethylene-lovastatin to acid form,6melvst_c + h2o_c --> 6melvacid_c + h_c,"(0.0, 100.0)",Drug metabolism
9892,6MELVACtbc,release of 6-exomethylene-lovastatin-acid form into bile,6melvacid_c + atp_c + h2o_c --> 6melvacid_e + adp_c + h_c + pi_c,"(0.0, 100.0)",Drug metabolism
9893,6MELVSTthep,uptake of 6-exomethylene-lovastatin by hepatocytes,6melvst_e <=> 6melvst_c,"(-100.0, 100.0)",Drug metabolism
9894,6MSMVhep,oxidation of simvastatin to 6-exomethylene lactone form,2.0 h_r + nadph_r + o2_r + smv_r --> 6msmv_r + 2.0 h2o_r + nadp_r,"(0.0, 100.0)",Drug metabolism
9895,6OHFVSGLUhc,glucuronidation of 6-hydroxy-fluvastatin,5ohfvs_r + udpglcur_r --> 6ohfvsglu_r + udp_r,"(0.0, 100.0)",Drug metabolism
9896,6OHFVSGLUtev,exit of 6-hydroxy-fluvastatin-glucuronide into hepatic vein for excretion in urine,6ohfvsglu_c <=> 6ohfvsglu_e,"(-100.0, 100.0)",Drug metabolism
9897,6OHFVShc,oxidation of fluvastatin to 6-hydroxy-fluvastatin in hepatocytes,fvs_r + 2.0 h_r + nadph_r + o2_r --> 6ohfvs_r + h2o_r + nadp_r,"(0.0, 100.0)",Drug metabolism
9898,6OHFVSteb,efflux of 6-hydroxy-fluvastatin into bile for excretion into faeces,6ohfvs_c + atp_c + h2o_c --> 6ohfvs_e + adp_c + h_c + pi_c,"(0.0, 100.0)",Drug metabolism
9899,7AHGLZABCt,excretion of 7-alpha-OH-gliclazide into bile,7ahglz_c + atp_c + h2o_c --> 7ahglz_e + adp_c + h_c + pi_c,"(0.0, 100.0)",Drug metabolism
9900,7AHGLZhr,oxidation of gliclazide to 7-alpha-OH-gliclazide in hepatocytes,glz_r + 2.0 h_r + nadph_r + o2_r --> 7ahglz_r + h2o_r + nadp_r,"(0.0, 100.0)",Drug metabolism
9901,7AHGLZtev,excretion of 7-alpha-OH-gliclazide into hepatic vein,7ahglz_c <=> 7ahglz_e,"(-100.0, 100.0)",Drug metabolism
9902,7BHGLZABCt,excretion of 7-beta-OH-gliclazide into bile,7bhglz_c + atp_c + h2o_c --> 7bhglz_e + adp_c + h_c + pi_c,"(0.0, 100.0)",Drug metabolism
9903,7BHGLZGLCABCt,excretion of 7-beta-OH-gliclazide-glucuronide into bile,7bhglzglc_c + atp_c + h2o_c --> 7bhglzglc_e + adp_c + h_c + pi_c,"(0.0, 100.0)",Drug metabolism
9904,7BHGLZGLChr,glucuronidation of 7-beta-OH-gliclazide-glucuronide in hepatocytes,7bhglz_r + udpglcur_r --> 7bhglzglc_r + udp_r,"(0.0, 100.0)",Drug metabolism
9905,7BHGLZGLCtev,excretion of 7-beta-OH-gliclazide-glucuronide into hepatic vein,7bhglzglc_c <=> 7bhglzglc_e,"(-100.0, 100.0)",Drug metabolism
9906,7BHGLZhr,oxidation of gliclazide to 7-beta-OH-gliclazide in hepatocytes,glz_r + 2.0 h_r + nadph_r + o2_r --> 7bhglz_r + h2o_r + nadp_r,"(0.0, 100.0)",Drug metabolism
9907,7BHGLZtev,excretion of 7-beta-OH-gliclazide into hepatic vein,7bhglz_c <=> 7bhglz_e,"(-100.0, 100.0)",Drug metabolism
9908,7HPVShc,oxidation of 3-alpha-iso-pravastatin to 7-hydroxy-3-alpha-iso-pravastatin in hepatocytes,3ispvs_r + 2.0 h_r + nadph_r + o2_r --> 7hpvs_r + h2o_r + nadp_r,"(0.0, 100.0)",Drug metabolism
9909,7HPVSteb,efflux of 7-hydroxy-3-alpha-iso-pravastatin into bile,7hpvs_c + atp_c + h2o_c --> 7hpvs_e + adp_c + h_c + pi_c,"(0.0, 100.0)",Drug metabolism
9910,7HPVStev,exit of 7-hydroxy-3-alpha-iso-pravastatin into hepatic vein,7hpvs_c <=> 7hpvs_e,"(-100.0, 100.0)",Drug metabolism
9911,ALLOP2tu,uptake of allopurinol by the enterocytes,allop_e + h_e --> allop_c + h_c,"(0.0, 100.0)",Drug metabolism
9912,ACMPtu,efflux of acetaminophen by P-gp from the enterocytes into lumen,acmp_c + atp_c + h2o_c --> acmp_e + adp_c + h_c + pi_c,"(0.0, 100.0)",Drug metabolism
9913,ACMPGLUChr,glucuronidation of acetaminophen in hepatocytes,acmp_r + udpglcur_r --> acmpglu_r + udp_r,"(0.0, 100.0)",Drug metabolism
9914,ACMPGLUTdt,uptake of acetaminophen-glutathione-conjugate into the enterocytes,acmpglut_e <=> acmpglut_c,"(-100.0, 100.0)",Drug metabolism
9915,ACMPGLUTtep,efflux of acetaminophen-glutathione-conjugate from enterocytes into portal blood,acmpglut_c + atp_c + h2o_c --> acmpglut_e + adp_c + h_c + pi_c,"(0.0, 100.0)",Drug metabolism
9916,ACMPGLUTthc,uptake of acetaminophen-glutathione-conjugate by the hepatocytes,acmpglut_e + atp_c + h2o_c --> acmpglut_c + adp_c + h_c + pi_c,"(0.0, 100.0)",Drug metabolism
9917,ACMPGLUtep,efflux of acetaminophen-glucuronide-conjugate from enterocytes into portal blood,acmpglu_c + atp_c + h2o_c --> acmpglu_e + adp_c + h_c + pi_c,"(0.0, 100.0)",Drug metabolism
9918,ACMPGLUthc,uptake of acetaminophen-glucuronide-conjugate by the hepatocytes,acmpglu_e + atp_c + h2o_c --> acmpglu_c + adp_c + h_c + pi_c,"(0.0, 100.0)",Drug metabolism
9919,ACMPShc,sulphation of acetaminophen in hepatocytes,acmp_c + paps_c --> h_c + pap_c + sulpacmp_c,"(0.0, 100.0)",Drug metabolism
9920,ACMPdt,uptake of acetaminophen by enterocytes,acmp_e <=> acmp_c,"(-100.0, 100.0)",Drug metabolism
9921,ACMPthc,uptake of acetaminophen by the hepatocytes,acmp_e + atp_c + h2o_c --> acmp_c + adp_c + h_c + pi_c,"(0.0, 100.0)",Drug metabolism
9922,ALLOP1tu,uptake of allopurinol by the enterocytes,allop_e + na1_e --> allop_c + na1_c,"(0.0, 100.0)",Drug metabolism
